////////////////////////////////////////////////////////////////////////////////																												
//对敌人之攻击伤害值 = 自身攻击伤害值 – 敌方防御力																												
//对敌人之攻击成功率 = 自身攻击成功率 – 敌方防御成功率																												
//对敌人之闪躲成功率 = 自身防御成功率 – 敌方攻击成功率																												
// 套装属性  (1:力量, 2:敏捷性, 3:精力, 4:体力)"																												
// itemSlot  (-1: 基本设定, 0:左手武器, 1:右手武器, 2:头盔, 3: 盔甲, 4: 护腿, 5: 护手, 6: 鞋, 7:翅膀, 8:补助Unit, 9:项链, 10:戒子)"																												
// skilltype (0:没有技能, 在skill.txt以技能Index设定)"																												
// sirial : 要不要输入序号?																												
// option : 要显示特殊功能?																												
//不会从怪物身上掉下的物品?																												
//Index	ItemSlot	SkillType	x	y	sirial	option	drop	Name	level	DamMin	DamMax	Speed	Dur	MagicDur	MagicPW	NLvl	Str	Dex	Eng	Hea	Cha	全套属性	法师	剑士	弓箭手	魔剑士	圣导师	召唤术师
0	//剑类																											
51	2	0	2	2	1	1	1	"霸王之盔"	111	44	0		86			0	105	38	0	0	0	0	0	0	0	0	1	0
52	2	0	2	2	1	1	1	"冥王之盔"	109	41	0		86			0	60	15	181	0	0	0	1	0	0	0	0	0
53	2	0	2	2	1	1	1	"绝望之盔"		112	80	0		86			380	60	15	0	0	0	0	0	0	0	0	0	1
98	2	0	2	2	1	1	0	"血色天使骑士之盔"	150	63	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
99	2	0	2	2	1	1	0	"血色天使魔幻之盔"	150	46	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
100	2	0	2	2	1	1	0	"血色天使精灵之盔"	150	56	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
101	2	0	2	2	1	1	0	"血色天使召唤之盔"	150	42	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
103	2	0	2	2	1	1	0	"血色天使仑德之盔"	150	44	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
104	2	0	2	2	1	1	0	"血色天使格斗之盔"	150	42	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

106	2	0	2	2	1	1	0	"灵魂觉醒骑士之盔"	150	98	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
107	2	0	2	2	1	1	0	"灵魂觉醒魔幻之盔"	150	81	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
108	2	0	2	2	1	1	0	"灵魂觉醒精灵之盔"	150	91	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
109	2	0	2	2	1	1	0	"灵魂觉醒召唤之盔"	150	77	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
111	2	0	2	2	1	1	0	"灵魂觉醒仑德之盔"	150	79	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
112	2	0	2	2	1	1	0	"灵魂觉醒格斗之盔"	150	77	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

120	2	0	2	2	1	1	0	"湛蓝传奇骑士之盔"	150	108	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
121	2	0	2	2	1	1	0	"湛蓝传奇魔幻之盔"	150	91	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
122	2	0	2	2	1	1	0	"湛蓝传奇精灵之盔"	150	101	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
123	2	0	2	2	1	1	0	"湛蓝传奇召唤之盔"	150	87	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
125	2	0	2	2	1	1	0	"湛蓝传奇仑德之盔"	150	89	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
126	2	0	2	2	1	1	0	"湛蓝传奇格斗之盔"	150	87	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

128	2	0	2	2	1	1	0	"勇气之盔"	107	51	0		86			0	74	162	0	0	0	0	0	1	0	0	0	0
129	2	0	2	2	1	1	0	"革盔"		5	4	0		28			0	20	0	0	0	0	4	1	0	0	0	0	0
130	2	0	2	2	1	1	0	"风之盔"	28	12	0		32			0	30	80	0	0	0	4	0	0	1	0	0	0
131	2	0	2	2	1	1	0	"翡翠盔"	26	12	0		40			0	110	0	0	0	0	4	0	1	0	0	0	0
133	2	0	2	2	1	1	0	"霸王之盔"	111	44	0		86			0	105	38	0	0	0	0	0	0	0	0	1	0

138	2	0	2	2	1	1	0	"暗黑天使骑士之盔"	150	73	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
139	2	0	2	2	1	1	0	"暗黑天使魔幻之盔"	150	56	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
140	2	0	2	2	1	1	0	"暗黑天使精灵之盔"	150	66	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
141	2	0	2	2	1	1	0	"暗黑天使召唤之盔"	150	52	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
143	2	0	2	2	1	1	0	"暗黑天使仑德之盔"	150	54	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
144	2	0	2	2	1	1	0	"暗黑天使格斗之盔"	150	52	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1


150	2	0	2	2	1	1	0	"神圣天使骑士之盔"	150	88	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
151	2	0	2	2	1	1	0	"神圣天使魔幻之盔"	150	71	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
152	2	0	2	2	1	1	0	"神圣天使精灵之盔"	150	81	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
153	2	0	2	2	1	1	0	"神圣天使召唤之盔"	150	67	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
155	2	0	2	2	1	1	0	"神圣天使仑德之盔"	150	69	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
156	2	0	2	2	1	1	0	"神圣天使格斗之盔"	150	67	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

160	2	0	2	2	1	1	0	"帝国神圣骑士之盔"	150	108	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
161	2	0	2	2	1	1	0	"帝国大法师之盔"	150	91	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
162	2	0	2	2	1	1	0	"帝国神圣精灵之盔"	150	101	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
163	2	0	2	2	1	1	0	"帝国神圣巫师之盔"	150	87	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
165	2	0	2	2	1	1	0	"帝国大祭司之盔"	150	89	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
166	2	0	2	2	1	1	0	"帝国大统领之盔"	150	87	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

170	2	0	2	2	1	1	0	"黑龙觉醒之盔"		150	108	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
171	2	0	2	2	1	1	0	"火凤凰觉醒之盔"	150	108	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
172	2	0	2	2	1	1	0	"斗神觉醒之盔"		150	108	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
173	2	0	2	2	1	1	0	"传说觉醒之盔"		150	91	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
174	2	0	2	2	1	1	0	"女神觉醒之盔"		150	101	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
175	2	0	2	2	1	1	0	"远古觉醒之盔"		150	87	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
177	2	0	2	2	1	1	0	"至尊觉醒之盔"		150	89	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
178	2	0	2	2	1	1	0	"泰坦觉醒之盔"		150	87	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
179	2	0	2	2	1	1	0	"火麒麟觉醒之盔"	150	91	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

180	2	0	2	2	1	1	0	"圣殿骑士之盔"		150	108	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
181	2	0	2	2	1	1	0	"圣殿大法师之盔"	150	91	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
182	2	0	2	2	1	1	0	"圣殿精灵之盔"		150	101	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
183	2	0	2	2	1	1	0	"圣殿召唤师之盔"	150	87	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
185	2	0	2	2	1	1	0	"圣殿大祭司之盔"	150	89	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
186	2	0	2	2	1	1	0	"圣殿大统领之盔"	150	87	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
																												
190	2	0	2	2	1	1	0	"龙王之盔"		57	24	0		68			0	120	30	0	0	0	4	0	1	0	0	0	0
191	2	0	2	2	1	1	0	"白金盔"		46	20	0		50			0	130	0	0	0	0	4	0	1	0	0	0	0
192	2	0	2	2	1	1	0	"青铜盔"		16	9	0		34			0	80	20	0	0	0	4	0	1	0	0	1	0
193	2	0	2	2	1	1	0	"皮盔"			6	5	0		30			0	80	0	0	0	0	4	0	1	0	0	1	0
194	2	0	2	2	1	1	0	"骷髅头盔"		18	9	0		30			0	30	0	0	0	0	4	1	0	0	0	0	0
195	2	0	2	2	1	1	0	"传说之盔"		50	18	0		42			0	30	0	0	0	0	4	1	0	0	0	0	0
196	2	0	2	2	1	1	0	"宙斯之盔"		130	46	0		82			0	62	16	0	0	0	0	0	0	0	0	1	0
197	2	0	2	2	1	1	0	"藤盔"			6	4	0		22			0	30	60	0	0	0	4	0	0	1	0	0	0
198	2	0	2	2	1	1	0	"天蚕之盔"		16	8	0		26			0	30	70	0	0	0	4	0	0	1	0	0	0

200	2	0	2	2	1	1	0	"咆哮骑士之盔"		82	30	0		74			0	170	60	0	0	0	4	0	1	0	0	0	0
201	2	0	2	2	1	1	0	"浴血大祭司之盔"	86	26	0		70			0	84	22	0	0	0	4	0	0	0	0	1	0
202	2	0	2	2	1	1	0	"咆哮黑魔法之盔"	81	27	0		67			0	59	20	0	0	0	4	2	0	0	0	0	0
203	2	0	2	2	1	1	0	"咆哮精灵之盔"		85	37	0		74			0	50	110	0	0	0	4	0	0	2	0	0	0
205	2	0	2	2	1	1	0	"咆哮大祭司之盔"	86	26	0		70			0	84	22	0	0	0	4	0	0	0	0	1	0
206	2	0	2	2	1	1	0	"咆哮巫师之盔"		81	32	0		67			0	60	20	0	0	0	4	0	0	0	0	0	2
207	2	0	2	2	1	1	0	"飓风之盔"		28	13	0		36			0	31	0	0	0	0	4	0	0	0	0	0	1
208	2	0	2	2	1	1	0	"咆哮骑士之盔"		82	30	0		74			0	170	60	0	0	0	4	0	1	0	0	0	0

end

//Index	ItemSlot	SkillType	x	y	sirial	option	drop	Name	Level	Defence	MagDef		Dur			NeedLevel	Str	Dex	Eng	Hea	Cha	全套属性	法师	剑士	弓箭手	魔剑士	圣导师	召唤术师
8	//铠甲																											
0	3	0	2	2	1	1	1	"青铜铠"	18	14	0		34			0	80	20	0	0	0	4	0	1	0	1	1	0
1	3	0	2	3	1	1	1	"龙王之铠"	59	37	0		68			0	120	30	0	0	0	4	0	1	0	1	0	0
2	3	0	2	2	1	1	1	"革铠"		10	7	0		28			0	30	0	0	0	0	4	1	0	0	1	0	0
3	3	0	2	2	1	1	1	"传说之铠"	56	22	0		42			0	40	0	0	0	0	4	1	0	0	1	0	0
4	3	0	2	2	1	1	1	"骷髅铠"	22	13	0		30			0	40	0	0	0	0	4	1	0	0	1	0	0
5	3	0	2	3	1	1	1	"皮铠"		10	10	0		30			0	80	0	0	0	0	4	0	1	0	1	1	0
6	3	0	2	2	1	1	1	"翡翠铠"	28	18	0		40			0	110	0	0	0	0	4	0	1	0	0	0	0
7	3	0	2	3	1	1	1	"魔王之铠"	38	17	0		36			0	40	0	0	0	0	4	1	0	0	1	0	0
8	3	0	2	2	1	1	1	"黄金铠"	38	22	0		44			0	100	30	0	0	0	4	0	1	0	1	0	0
9	3	0	2	2	1	1	1	"白金铠"	48	30	0		50			0	130	0	0	0	0	4	0	1	0	1	0	0
10	3	0	2	2	1	1	1	"藤铠"		10	8	0		22			0	30	60	0	0	0	4	0	0	1	0	0	0
11	3	0	2	2	1	1	1	"天蚕之铠"	20	12	0		26			0	30	70	0	0	0	4	0	0	1	0	0	0
12	3	0	2	2	1	1	1	"风之铠"	32	16	0		32			0	30	80	0	0	0	4	0	0	1	0	0	0
13	3	0	2	2	1	1	1	"精灵之铠"	44	21	0		38			0	40	80	0	0	0	4	0	0	1	0	0	0
14	3	0	2	2	1	1	1	"女神之铠"	57	29	0		45			0	40	80	0	0	0	4	0	0	1	0	0	0
15	3	0	2	3	1	1	1	"亚特兰蒂斯铠"	80	44	0		80			0	150	70	0	0	0	4	0	0	0	1	0	0
16	3	0	2	3	1	1	1	"黑龙王之铠"	90	48	0		74			0	170	60	0	0	0	4	0	1	0	0	0	0
17	3	0	2	3	1	1	1	"黑凤凰之铠"	100	63	0		80			0	214	65	0	0	0	4	0	2	0	0	0	0
18	3	0	2	3	1	1	1	"火麒麟之铠"	91	33	0		67			0	59	20	0	0	0	4	2	0	0	0	0	0
19	3	0	2	2	1	1	1	"圣灵之铠"	92	44	0		74			0	50	110	0	0	0	4	0	0	2	0	0	0
20	3	0	2	3	1	1	1	"奔雷之铠"	107	60	0		82			0	170	70	0	0	0	4	0	0	0	1	0	0
21	3	0	2	3	1	1	1	"龙炎之铠"	126	45	0		86			0	200	58	0	0	0	4	0	2	0	0	0	0
22	3	0	2	3	1	1	1	"黑炎之铠"	122	43	0		75			0	55	18	0	0	0	4	2	0	0	0	0	0
23	3	0	2	3	1	1	1	"魔神之铠"	128	73	0		90			0	162	66	0	0	0	4	0	0	0	1	0	0
24	3	0	2	2	1	1	1	"红羽之铠"	109	55	0		80			0	52	115	0	0	0	4	0	0	2	0	0	0
25	3	0	2	3	1	1	1	"圣元之铠"	62	25	0		42			0	70	20	0	0	0	4	0	0	0	0	1	0
26	3	0	2	3	1	1	1	"圣魂之铠"	78	36	0		56			0	77	21	0	0	0	4	0	0	0	0	1	0
27	3	0	2	3	1	1	1	"神圣之铠"	96	43	0		70			0	84	22	0	0	0	4	0	0	0	0	1	0
28	3	0	2	3	1	1	1	"至尊之铠"	117	51	0		78			0	80	21	0	0	0	4	0	0	0	0	1	0
29	3	0	2	3	1	1	1	"暗黑斗神之铠"	140	88	0		90			0	170	60	0	0	0	0	0	2	0	0	0	0
30	3	0	2	3	1	1	1	"法魂玄灵之铠"	146	57	0		86			0	44	15	0	0	0	0	2	0	0	0	0	0
31	3	0	2	3	1	1	1	"紫灵之铠"	146	68	0		86			0	38	80	0	0	0	0	0	0	2	0	0	0
32	3	0	2	3	1	1	1	"天魔斗神之铠"	147	86	0		95			0	145	60	0	0	0	0	0	0	0	1	0	0
33	3	0	2	3	1	1	1	"宙斯之铠"	147	64	0		82			0	62	16	0	0	0	0	0	0	0	0	1	0
34	3	0	2	3	1	1	1	"暴风之铠"	75	42	0		72			0	160	50	0	0	0	0	0	1	0	0	0	0
35	3	0	2	3	1	1	1	"幻月之铠"	75	27	0		54			0	53	12	0	0	0	4	1	0	0	0	0	0
36	3	0	2	3	1	1	1	"碧影之铠"	75	36	0		59			0	50	70	0	0	0	4	0	0	1	0	0	0
37	3	0	2	3	1	1	1	"烈火之铠"	105	52	0		81			0	155	50	0	0	0	4	0	0	0	1	0	0
38	3	0	2	3	1	1	1	"圣光之铠"	105	47	0		74			0	80	21	0	0	0	4	0	0	0	0	1	0
39	3	0	2	2	1	1	1	"飓风之铠"	34	22	0		36			0	39	0	0	0	0	4	0	0	0	0	0	1
40	3	0	2	2	1	1	1	"红翼之铠"	56	28	0		42			0	35	8	0	0	0	4	0	0	0	0	0	1
41	3	0	2	2	1	1	1	"远古之铠"	75	35	0		54			0	52	16	0	0	0	4	0	0	0	0	0	1
42	3	0	2	2	1	1	1	"魔灵之铠"	91	45	0		67			0	60	20	0	0	0	4	0	0	0	0	0	2
43	3	0	2	2	1	1	1	"风影之铠"	122	56	0		75			0	57	19	0	0	0	0	0	0	0	0	0	2
44	3	0	2	2	1	1	1	"恒翼之铠"	131	49	0		86			0	62	20	170	0	0	0	0	0	0	0	0	2
45	3	0	2	3	1	1	1	"泰坦之铠"	132	81	0		86			0	222	32	0	0	0	0	0	1	0	0	0	0
46	3	0	2	3	1	1	1	"勇气之铠"	128	62	0		86			0	74	162	0	0	0	0	0	1	0	0	0	0
47	3	0	2	3	1	1	1	"巨石之铠"	131	80	0		86			0	212	57	0	0	0	0	0	0	0	1	0	0
48	3	0	2	3	1	1	1	"破灭之铠"	125	66	0		86			0	62	19	165	0	0	0	0	0	0	1	0	0
49	3	0	2	2	1	1	1	"恐惧之铠"	129	60	0		86			0	55	197	0	0	0	0	0	0	1	0	0	0
50	3	0	2	2	1	1	1	"灵光之铠"	122	52	0		86			0	32	29	138	0	0	0	0	0	1	0	0	0
51	3	0	2	3	1	1	1	"霸王之铠"	132	58	0		86			0	105	38	0	0	0	0	0	0	0	0	1	0
52	3	0	2	3	1	1	1	"冥王之铠"	129	50	0		86			0	60	15	181	0	0	0	1	0	0	0	0	0
53	3	0	2	3	1	1	1	"绝望之铠"	131	80	0		86			0	60	15	0	0	0	0	0	0	0	0	0	1
98	3	0	2	3	1	1	0	"血色天使骑士之铠"	150	85	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
99	3	0	2	3	1	1	0	"血色天使魔幻之铠"	150	53	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
100	3	0	2	3	1	1	0	"血色天使精灵之铠"	150	65	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
101	3	0	2	3	1	1	0	"血色天使召唤之铠"	150	55	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
102	3	0	2	3	1	1	0	"血色天使魔法之铠"	150	83	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
103	3	0	2	3	1	1	0	"血色天使仑德之铠"	150	61	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
104	3	0	2	3	1	1	0	"血色天使格斗之铠"	150	66	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

106	3	0	2	3	1	1	0	"灵魂觉醒骑士之铠"	150	120	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
107	3	0	2	3	1	1	0	"灵魂觉醒魔幻之铠"	150	88	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
108	3	0	2	3	1	1	0	"灵魂觉醒精灵之铠"	150	100	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
109	3	0	2	3	1	1	0	"灵魂觉醒召唤之铠"	150	90	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
110	3	0	2	3	1	1	0	"灵魂觉醒魔法之铠"	150	118	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
111	3	0	2	3	1	1	0	"灵魂觉醒仑德之铠"	150	96	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
112	3	0	2	3	1	1	0	"灵魂觉醒格斗之铠"	150	101	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

120	3	0	2	3	1	1	0	"湛蓝传奇骑士之铠"	150	130	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
121	3	0	2	3	1	1	0	"湛蓝传奇魔幻之铠"	150	98	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
122	3	0	2	3	1	1	0	"湛蓝传奇精灵之铠"	150	110	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
123	3	0	2	3	1	1	0	"湛蓝传奇召唤之铠"	150	100	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
124	3	0	2	3	1	1	0	"湛蓝传奇魔法之铠"	150	128	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
125	3	0	2	3	1	1	0	"湛蓝传奇仑德之铠"	150	106	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
126	3	0	2	3	1	1	0	"湛蓝传奇格斗之铠"	150	111	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

128	3	0	2	3	1	1	0	"勇气之铠"	128	62	0		86			0	74	162	0	0	0	0	0	1	0	0	0	0
129	3	0	2	2	1	1	0	"革铠"		10	7	0		28			0	30	0	0	0	0	4	1	0	0	1	0	0
130	3	0	2	2	1	1	0	"风之铠"	32	16	0		32			0	30	80	0	0	0	4	0	0	1	0	0	0
131	3	0	2	2	1	1	0	"翡翠铠"	28	18	0		40			0	110	0	0	0	0	4	0	1	0	0	0	0
132	3	0	2	3	1	1	0	"巨石之铠"	131	80	0		86			0	212	57	0	0	0	0	0	0	0	1	0	0
133	3	0	2	3	1	1	0	"霸王之铠"	132	58	0		86			0	105	38	0	0	0	0	0	0	0	0	1	0

138	3	0	2	3	1	1	0	"暗黑天使骑士之铠"	150	95	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
139	3	0	2	3	1	1	0	"暗黑天使魔幻之铠"	150	63	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
140	3	0	2	3	1	1	0	"暗黑天使精灵之铠"	150	75	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
141	3	0	2	3	1	1	0	"暗黑天使召唤之铠"	150	65	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
142	3	0	2	3	1	1	0	"暗黑天使魔法之铠"	150	93	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
143	3	0	2	3	1	1	0	"暗黑天使仑德之铠"	150	71	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
144	3	0	2	3	1	1	0	"暗黑天使格斗之铠"	150	76	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1


150	3	0	2	3	1	1	0	"神圣天使骑士之铠"	150	110	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
151	3	0	2	3	1	1	0	"神圣天使魔幻之铠"	150	78	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
152	3	0	2	3	1	1	0	"神圣天使精灵之铠"	150	90	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
153	3	0	2	3	1	1	0	"神圣天使召唤之铠"	150	80	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
154	3	0	2	3	1	1	0	"神圣天使魔法之铠"	150	108	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
155	3	0	2	3	1	1	0	"神圣天使仑德之铠"	150	86	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
156	3	0	2	3	1	1	0	"神圣天使格斗之铠"	150	91	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

160	3	0	2	3	1	1	0	"帝国神圣骑士之铠"	150	130	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
161	3	0	2	3	1	1	0	"帝国大法师之铠"	150	98	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
162	3	0	2	3	1	1	0	"帝国神圣精灵之铠"	150	110	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
163	3	0	2	3	1	1	0	"帝国神圣巫师之铠"	150	100	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
164	3	0	2	3	1	1	0	"帝国斗神剑尊之铠"	150	128	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
165	3	0	2	3	1	1	0	"帝国大祭司之铠"	150	106	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
166	3	0	2	3	1	1	0	"帝国大统领之铠"	150	111	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

170	3	0	2	3	1	1	0	"黑龙觉醒之铠"		150	130	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
171	3	0	2	3	1	1	0	"火凤凰觉醒之铠"	150	130	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
172	3	0	2	3	1	1	0	"斗神觉醒之铠"		150	130	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
173	3	0	2	3	1	1	0	"传说觉醒之铠"		150	98	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
174	3	0	2	3	1	1	0	"女神觉醒之铠"		150	110	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
175	3	0	2	3	1	1	0	"远古觉醒之铠"		150	100	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
176	3	0	2	3	1	1	0	"凯文觉醒之铠"		150	128	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
177	3	0	2	3	1	1	0	"至尊觉醒之铠"		150	106	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
178	3	0	2	3	1	1	0	"泰坦觉醒之铠"		150	111	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
179	3	0	2	3	1	1	0	"火麒麟觉醒之铠"	150	98	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

180	3	0	2	3	1	1	0	"圣殿骑士之铠"		150	130	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
181	3	0	2	3	1	1	0	"圣殿大法师之铠"	150	98	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
182	3	0	2	3	1	1	0	"圣殿精灵之铠"		150	110	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
183	3	0	2	3	1	1	0	"圣殿召唤师之铠"	150	100	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
184	3	0	2	3	1	1	0	"圣殿魔骑之铠"		150	128	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
185	3	0	2	3	1	1	0	"圣殿大祭司之铠"	150	106	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
186	3	0	2	3	1	1	0	"圣殿大统领之铠"	150	111	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

190	3	0	2	3	1	1	0	"龙王之铠"		59	37	0		68			0	120	30	0	0	0	4	0	1	0	1	0	0
191	3	0	2	2	1	1	0	"白金铠"		48	30	0		50			0	130	0	0	0	0	4	0	1	0	1	0	0
192	3	0	2	2	1	1	0	"青铜铠"		18	14	0		34			0	80	20	0	0	0	4	0	1	0	1	1	0
193	3	0	2	3	1	1	0	"皮铠"			10	10	0		30			0	80	0	0	0	0	4	0	1	0	1	1	0
194	3	0	2	2	1	1	0	"骷髅铠"		22	13	0		30			0	40	0	0	0	0	4	1	0	0	1	0	0
195	3	0	2	2	1	1	0	"传说之铠"		56	22	0		42			0	40	0	0	0	0	4	1	0	0	1	0	0
196	3	0	2	3	1	1	0	"宙斯之铠"		147	64	0		82			0	62	16	0	0	0	0	0	0	0	0	1	0
197	3	0	2	2	1	1	0	"藤铠"			10	8	0		22			0	30	60	0	0	0	4	0	0	1	0	0	0
198	3	0	2	2	1	1	0	"天蚕之铠"		20	12	0		26			0	30	70	0	0	0	4	0	0	1	0	0	0
199	3	0	2	3	1	1	0	"亚特兰蒂斯铠"		80	44	0		80			0	150	70	0	0	0	4	0	0	0	1	0	0
200	3	0	2	3	1	1	0	"咆哮骑士之铠"		90	48	0		74			0	170	60	0	0	0	4	0	1	0	0	0	0
201	3	0	2	3	1	1	0	"浴血大祭司之铠"	96	43	0		70			0	84	22	0	0	0	4	0	0	0	0	1	0
202	3	0	2	3	1	1	0	"咆哮黑魔法之铠"	91	33	0		67			0	59	20	0	0	0	4	2	0	0	0	0	0
203	3	0	2	2	1	1	0	"咆哮精灵之铠"		92	44	0		74			0	50	110	0	0	0	4	0	0	2	0	0	0
204	3	0	2	3	1	1	0	"咆哮魔骑之铠"		107	60	0		82			0	170	70	0	0	0	4	0	0	0	1	0	0
205	3	0	2	3	1	1	0	"咆哮大祭司之铠"	96	43	0		70			0	84	22	0	0	0	4	0	0	0	0	1	0
206	3	0	2	2	1	1	0	"咆哮巫师之铠"		91	45	0		67			0	60	20	0	0	0	4	0	0	0	0	0	2
207	3	0	2	2	1	1	0	"飓风之铠"		34	22	0		36			0	39	0	0	0	0	4	0	0	0	0	0	1
208	3	0	2	3	1	1	0	"咆哮骑士之铠"		90	48	0		74			0	170	60	0	0	0	4	0	1	0	0	0	0

end																											
